,Q_verhard,Q_dak,Q_verhard_mean_2,Q_verhard_mean_3,Q_verhard_mean_5,Q_verhard_mean_10,Q_verhard_mean_20,Q_verhard_mean_30,Q_dak_mean_2,Q_dak_mean_3,Q_dak_mean_5,Q_dak_mean_10,Q_dak_mean_20,Q_dak_mean_30,Q_verhard_shift_1,Q_verhard_shift_3,Q_verhard_shift_7,Q_dak_shift_1,Q_dak_shift_3,Q_dak_shift_7
2023-10-27 11:00:00,0.1097,0.0,0.11085000000000711,1.2212333333333334,6.825079999999997,5.74767,3.0003350000000006,2.1740933333333325,0.0,0.1473999999999994,1.3917,1.3845999999999998,0.8354399999999998,0.61154,0.112,11.6837,3.5503,0.0,2.5213,0.999
2023-10-27 12:00:00,0.1588,0.0,0.1342500000000071,0.12683333333333333,3.101239999999998,5.75298,2.98679,2.175753333333333,0.0,0.0,0.5927,1.3845999999999998,0.7774249999999998,0.61154,0.1097,3.442,5.4055,0.0,0.4422,2.115
2023-10-27 13:00:00,5.9602,0.8778,3.0595000000000074,2.0762333333333336,1.956539999999998,6.33785,3.223765,2.3709433333333334,0.4389,0.2925999999999994,0.264,1.4719,0.7599649999999998,0.6408,0.1588,0.112,14.1783,0.0,0.0,3.7687
2023-10-27 14:00:00,0.116,0.0742,3.038100000000007,2.0783333333333336,1.2913399999999977,5.99442,3.22404,2.3713366666666666,0.47600000000000003,0.31733333333333275,0.19040000000000004,1.3794199999999999,0.7497899999999998,0.6432733333333333,5.9602,0.1097,18.778,0.8778,0.0,3.995
2023-10-27 15:00:00,0.1182,0.0,0.11710000000000712,2.0648000000000004,1.2925799999999978,5.46569,3.2244150000000005,2.371736666666666,0.0371,0.31733333333333275,0.19040000000000004,1.1679199999999998,0.7497899999999998,0.6432733333333333,0.116,0.1588,11.6837,0.0742,0.0,2.5213
2023-10-27 16:00:00,0.1145,0.0,0.11635000000000711,0.11623333333333334,1.293539999999998,4.059310000000001,3.2245800000000004,2.3720266666666663,0.0,0.024733333333332743,0.19040000000000004,0.7910499999999998,0.7497899999999998,0.6432733333333333,0.1182,5.9602,3.442,0.0,0.8778,0.4422
2023-10-27 17:00:00,0.1085,0.0502,0.11150000000000711,0.11373333333333334,1.283479999999998,2.1923600000000008,3.224495,2.372116666666666,0.0251,0.016733333333332743,0.20044000000000003,0.3965699999999998,0.746535,0.6448066666666665,0.1145,0.116,0.112,0.0,0.0742,0.0
2023-10-27 18:00:00,0.1337,0.0002,0.12110000000000712,0.1189,0.11817999999999787,1.0373600000000007,3.2257550000000004,2.3729166666666663,0.0252,0.01679999999999941,0.02492,0.14445999999999984,0.7432699999999999,0.6448133333333332,0.1085,0.1182,0.1097,0.0502,0.0,0.0
2023-10-27 19:00:00,0.0978,0.0143,0.11575000000000711,0.11333333333333334,0.11453999999999787,0.7029400000000007,3.22517,2.3724199999999995,0.00725,0.021566666666666078,0.012940000000000002,0.10166999999999984,0.7431349999999999,0.6452899999999999,0.1337,0.1145,0.1588,0.0002,0.0,0.0
2023-10-27 20:00:00,0.1303,0.0027,0.11405000000000709,0.1206,0.11695999999999787,0.7047700000000007,3.2261700000000006,2.301873333333333,0.0085,0.005733333333332741,0.01348,0.10193999999999984,0.7432699999999998,0.6342566666666667,0.0978,0.1085,5.9602,0.0143,0.0502,0.8778
2023-10-27 21:00:00,0.1365,0.0,0.1334000000000071,0.12153333333333334,0.12135999999999787,0.7074500000000007,3.2275600000000004,2.2360399999999996,0.00135,0.005666666666666075,0.01348,0.10193999999999984,0.7432699999999998,0.59094,0.1303,0.1337,0.116,0.0027,0.0002,0.0742
2023-10-27 22:00:00,0.1447,0.0,0.1406000000000071,0.13716666666666666,0.12859999999999788,0.7060400000000008,3.2295100000000003,2.2265399999999995,0.0,0.0008999999999994079,0.00344,0.10193999999999984,0.7432699999999998,0.5522633333333334,0.1365,0.0978,0.1182,0.0,0.0143,0.0
2023-10-27 23:00:00,0.1223,0.0,0.13350000000000709,0.1345,0.12631999999999788,0.12225000000000072,3.23005,2.1899266666666666,0.0,0.0,0.0034000000000000002,0.014159999999999822,0.7430299999999999,0.5113633333333333,0.1447,0.1303,0.1145,0.0,0.0027,0.0
2023-10-28 00:00:00,0.1217,0.0,0.1220000000000071,0.1295666666666667,0.13109999999999786,0.1228200000000007,3.0586200000000003,2.1902999999999997,0.0,0.0,0.00054,0.0067399999999998225,0.6930799999999998,0.5021066666666666,0.1223,0.1365,0.1085,0.0,0.0,0.0502
2023-10-28 01:00:00,0.1083,0.0017,0.1150000000000071,0.11743333333333333,0.12669999999999787,0.12183000000000073,2.7937600000000002,2.190219999999999,0.00085,0.0005666666666660745,0.00033999999999999997,0.006909999999999823,0.5874149999999998,0.5021633333333333,0.1217,0.1447,0.1337,0.0,0.0,0.0002
2023-10-28 02:00:00,0.1137,0.0,0.11100000000000709,0.11456666666666666,0.12213999999999788,0.12175000000000072,2.09053,2.190303333333333,0.00085,0.0005666666666660745,0.00033999999999999997,0.006909999999999823,0.39897999999999983,0.5021633333333333,0.1083,0.1223,0.0978,0.0017,0.0,0.0143
2023-10-28 03:00:00,0.1088,0.0345,0.1112500000000071,0.11026666666666667,0.11495999999999787,0.12178000000000071,1.1570700000000005,2.190256666666666,0.01725,0.012066666666666075,0.007240000000000001,0.005339999999999822,0.20095499999999983,0.49946999999999997,0.1137,0.1217,0.1303,0.0,0.0,0.0027
2023-10-28 04:00:00,0.119,0.1532,0.11390000000000708,0.11383333333333333,0.11429999999999788,0.12031000000000072,0.5788350000000004,2.1906066666666666,0.09385,0.06256666666666608,0.037880000000000004,0.02063999999999982,0.08254999999999982,0.5023933333333334,0.1088,0.1083,0.1365,0.0345,0.0017,0.0
2023-10-28 05:00:00,0.116,0.0,0.1175000000000071,0.1146,0.11315999999999786,0.1221300000000007,0.4125350000000004,2.1908233333333333,0.0766,0.06256666666666608,0.037880000000000004,0.01920999999999982,0.06043999999999983,0.5018266666666666,0.119,0.1137,0.1447,0.1532,0.0,0.0
2023-10-28 06:00:00,0.1135,0.104,0.1147500000000071,0.11616666666666665,0.11419999999999789,0.12045000000000072,0.41261000000000037,2.19093,0.052,0.08573333333333273,0.05834,0.02933999999999982,0.06563999999999984,0.5052933333333333,0.116,0.1088,0.1223,0.0,0.0345,0.0
